Term,bond_page_url,tkData,chart_json_url,ISIN,Name,Country,Issuer,Issue Volume,Currency,Issue Price,Issue Date,Coupon,Denomination,Quotation Type,Payment Type,Special Coupon Type,Maturity Date,Coupon Payment Date,Payment Frequency,No. of Payments per Year,Coupon Start Date,Final Coupon Date,Floater?,date,Close Price (% of par)
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202532-bond-2032-ca135087s968?miRedirects=1,"1,142567197,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,142567197,1330,184&from=20260105&to=20260119",CA135087S968,CANADA 25/32,Canada,"Canada, Government of...","3,500,000,000",CAD,99.52,2/26/2025,3.000%,1000,,regular interest,,3/1/2032,3/1/2026,,2.0,3/1/2025,2/28/2032,No,2026-01-05,99.47
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202532-bond-2032-ca135087s968?miRedirects=1,"1,142567197,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,142567197,1330,184&from=20260105&to=20260119",CA135087S968,CANADA 25/32,Canada,"Canada, Government of...","3,500,000,000",CAD,99.52,2/26/2025,3.000%,1000,,regular interest,,3/1/2032,3/1/2026,,2.0,3/1/2025,2/28/2032,No,2026-01-06,99.36
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202532-bond-2032-ca135087s968?miRedirects=1,"1,142567197,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,142567197,1330,184&from=20260105&to=20260119",CA135087S968,CANADA 25/32,Canada,"Canada, Government of...","3,500,000,000",CAD,99.52,2/26/2025,3.000%,1000,,regular interest,,3/1/2032,3/1/2026,,2.0,3/1/2025,2/28/2032,No,2026-01-07,99.6
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202532-bond-2032-ca135087s968?miRedirects=1,"1,142567197,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,142567197,1330,184&from=20260105&to=20260119",CA135087S968,CANADA 25/32,Canada,"Canada, Government of...","3,500,000,000",CAD,99.52,2/26/2025,3.000%,1000,,regular interest,,3/1/2032,3/1/2026,,2.0,3/1/2025,2/28/2032,No,2026-01-08,99.49
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202532-bond-2032-ca135087s968?miRedirects=1,"1,142567197,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,142567197,1330,184&from=20260105&to=20260119",CA135087S968,CANADA 25/32,Canada,"Canada, Government of...","3,500,000,000",CAD,99.52,2/26/2025,3.000%,1000,,regular interest,,3/1/2032,3/1/2026,,2.0,3/1/2025,2/28/2032,No,2026-01-09,99.595
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202532-bond-2032-ca135087s968?miRedirects=1,"1,142567197,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,142567197,1330,184&from=20260105&to=20260119",CA135087S968,CANADA 25/32,Canada,"Canada, Government of...","3,500,000,000",CAD,99.52,2/26/2025,3.000%,1000,,regular interest,,3/1/2032,3/1/2026,,2.0,3/1/2025,2/28/2032,No,2026-01-12,99.55
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202532-bond-2032-ca135087s968?miRedirects=1,"1,142567197,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,142567197,1330,184&from=20260105&to=20260119",CA135087S968,CANADA 25/32,Canada,"Canada, Government of...","3,500,000,000",CAD,99.52,2/26/2025,3.000%,1000,,regular interest,,3/1/2032,3/1/2026,,2.0,3/1/2025,2/28/2032,No,2026-01-13,99.51
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202532-bond-2032-ca135087s968?miRedirects=1,"1,142567197,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,142567197,1330,184&from=20260105&to=20260119",CA135087S968,CANADA 25/32,Canada,"Canada, Government of...","3,500,000,000",CAD,99.52,2/26/2025,3.000%,1000,,regular interest,,3/1/2032,3/1/2026,,2.0,3/1/2025,2/28/2032,No,2026-01-14,99.725
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202532-bond-2032-ca135087s968?miRedirects=1,"1,142567197,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,142567197,1330,184&from=20260105&to=20260119",CA135087S968,CANADA 25/32,Canada,"Canada, Government of...","3,500,000,000",CAD,99.52,2/26/2025,3.000%,1000,,regular interest,,3/1/2032,3/1/2026,,2.0,3/1/2025,2/28/2032,No,2026-01-15,99.75
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202532-bond-2032-ca135087s968?miRedirects=1,"1,142567197,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,142567197,1330,184&from=20260105&to=20260119",CA135087S968,CANADA 25/32,Canada,"Canada, Government of...","3,500,000,000",CAD,99.52,2/26/2025,3.000%,1000,,regular interest,,3/1/2032,3/1/2026,,2.0,3/1/2025,2/28/2032,No,2026-01-16,99.7
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202030_series_l443-bond-2030-ca135087l443?miRedirects=1,"1,57501684,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,57501684,1330,184&from=20260105&to=20260119",CA135087L443,CANADA 20/30,Canada,"Canada, Government of...","40,000,000,000",CAD,98.96,10/5/2020,0.500%,1000,,regular interest,,12/1/2030,6/1/2026,,2.0,12/1/2020,11/30/2030,No,2026-01-05,88.64
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202030_series_l443-bond-2030-ca135087l443?miRedirects=1,"1,57501684,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,57501684,1330,184&from=20260105&to=20260119",CA135087L443,CANADA 20/30,Canada,"Canada, Government of...","40,000,000,000",CAD,98.96,10/5/2020,0.500%,1000,,regular interest,,12/1/2030,6/1/2026,,2.0,12/1/2020,11/30/2030,No,2026-01-06,88.77
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202030_series_l443-bond-2030-ca135087l443?miRedirects=1,"1,57501684,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,57501684,1330,184&from=20260105&to=20260119",CA135087L443,CANADA 20/30,Canada,"Canada, Government of...","40,000,000,000",CAD,98.96,10/5/2020,0.500%,1000,,regular interest,,12/1/2030,6/1/2026,,2.0,12/1/2020,11/30/2030,No,2026-01-07,88.845
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202030_series_l443-bond-2030-ca135087l443?miRedirects=1,"1,57501684,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,57501684,1330,184&from=20260105&to=20260119",CA135087L443,CANADA 20/30,Canada,"Canada, Government of...","40,000,000,000",CAD,98.96,10/5/2020,0.500%,1000,,regular interest,,12/1/2030,6/1/2026,,2.0,12/1/2020,11/30/2030,No,2026-01-08,88.82
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202030_series_l443-bond-2030-ca135087l443?miRedirects=1,"1,57501684,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,57501684,1330,184&from=20260105&to=20260119",CA135087L443,CANADA 20/30,Canada,"Canada, Government of...","40,000,000,000",CAD,98.96,10/5/2020,0.500%,1000,,regular interest,,12/1/2030,6/1/2026,,2.0,12/1/2020,11/30/2030,No,2026-01-09,88.83
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202030_series_l443-bond-2030-ca135087l443?miRedirects=1,"1,57501684,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,57501684,1330,184&from=20260105&to=20260119",CA135087L443,CANADA 20/30,Canada,"Canada, Government of...","40,000,000,000",CAD,98.96,10/5/2020,0.500%,1000,,regular interest,,12/1/2030,6/1/2026,,2.0,12/1/2020,11/30/2030,No,2026-01-12,88.9
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202030_series_l443-bond-2030-ca135087l443?miRedirects=1,"1,57501684,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,57501684,1330,184&from=20260105&to=20260119",CA135087L443,CANADA 20/30,Canada,"Canada, Government of...","40,000,000,000",CAD,98.96,10/5/2020,0.500%,1000,,regular interest,,12/1/2030,6/1/2026,,2.0,12/1/2020,11/30/2030,No,2026-01-13,88.86
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202030_series_l443-bond-2030-ca135087l443?miRedirects=1,"1,57501684,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,57501684,1330,184&from=20260105&to=20260119",CA135087L443,CANADA 20/30,Canada,"Canada, Government of...","40,000,000,000",CAD,98.96,10/5/2020,0.500%,1000,,regular interest,,12/1/2030,6/1/2026,,2.0,12/1/2020,11/30/2030,No,2026-01-14,88.94
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202030_series_l443-bond-2030-ca135087l443?miRedirects=1,"1,57501684,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,57501684,1330,184&from=20260105&to=20260119",CA135087L443,CANADA 20/30,Canada,"Canada, Government of...","40,000,000,000",CAD,98.96,10/5/2020,0.500%,1000,,regular interest,,12/1/2030,6/1/2026,,2.0,12/1/2020,11/30/2030,No,2026-01-15,89.05
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202030_series_l443-bond-2030-ca135087l443?miRedirects=1,"1,57501684,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,57501684,1330,184&from=20260105&to=20260119",CA135087L443,CANADA 20/30,Canada,"Canada, Government of...","40,000,000,000",CAD,98.96,10/5/2020,0.500%,1000,,regular interest,,12/1/2030,6/1/2026,,2.0,12/1/2020,11/30/2030,No,2026-01-16,89.06
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2029-ca135087wl43?miRedirects=1,"1,847359,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,847359,1330,184&from=20260105&to=20260119",CA135087WL43,CDA 2029            01.06,Canada,"Canada, Government of...","10,598,959,000",CAD,99.81,2/2/1998,5.750%,1000,,regular interest,,6/1/2029,6/1/2026,,2.0,6/1/1998,5/31/2029,No,2026-01-05,109.47
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2029-ca135087wl43?miRedirects=1,"1,847359,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,847359,1330,184&from=20260105&to=20260119",CA135087WL43,CDA 2029            01.06,Canada,"Canada, Government of...","10,598,959,000",CAD,99.81,2/2/1998,5.750%,1000,,regular interest,,6/1/2029,6/1/2026,,2.0,6/1/1998,5/31/2029,No,2026-01-06,109.58
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2029-ca135087wl43?miRedirects=1,"1,847359,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,847359,1330,184&from=20260105&to=20260119",CA135087WL43,CDA 2029            01.06,Canada,"Canada, Government of...","10,598,959,000",CAD,99.81,2/2/1998,5.750%,1000,,regular interest,,6/1/2029,6/1/2026,,2.0,6/1/1998,5/31/2029,No,2026-01-07,109.61
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2029-ca135087wl43?miRedirects=1,"1,847359,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,847359,1330,184&from=20260105&to=20260119",CA135087WL43,CDA 2029            01.06,Canada,"Canada, Government of...","10,598,959,000",CAD,99.81,2/2/1998,5.750%,1000,,regular interest,,6/1/2029,6/1/2026,,2.0,6/1/1998,5/31/2029,No,2026-01-08,109.58
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2029-ca135087wl43?miRedirects=1,"1,847359,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,847359,1330,184&from=20260105&to=20260119",CA135087WL43,CDA 2029            01.06,Canada,"Canada, Government of...","10,598,959,000",CAD,99.81,2/2/1998,5.750%,1000,,regular interest,,6/1/2029,6/1/2026,,2.0,6/1/1998,5/31/2029,No,2026-01-09,109.54
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2029-ca135087wl43?miRedirects=1,"1,847359,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,847359,1330,184&from=20260105&to=20260119",CA135087WL43,CDA 2029            01.06,Canada,"Canada, Government of...","10,598,959,000",CAD,99.81,2/2/1998,5.750%,1000,,regular interest,,6/1/2029,6/1/2026,,2.0,6/1/1998,5/31/2029,No,2026-01-12,109.54
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2029-ca135087wl43?miRedirects=1,"1,847359,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,847359,1330,184&from=20260105&to=20260119",CA135087WL43,CDA 2029            01.06,Canada,"Canada, Government of...","10,598,959,000",CAD,99.81,2/2/1998,5.750%,1000,,regular interest,,6/1/2029,6/1/2026,,2.0,6/1/1998,5/31/2029,No,2026-01-13,109.48
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2029-ca135087wl43?miRedirects=1,"1,847359,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,847359,1330,184&from=20260105&to=20260119",CA135087WL43,CDA 2029            01.06,Canada,"Canada, Government of...","10,598,959,000",CAD,99.81,2/2/1998,5.750%,1000,,regular interest,,6/1/2029,6/1/2026,,2.0,6/1/1998,5/31/2029,No,2026-01-14,109.51
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2029-ca135087wl43?miRedirects=1,"1,847359,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,847359,1330,184&from=20260105&to=20260119",CA135087WL43,CDA 2029            01.06,Canada,"Canada, Government of...","10,598,959,000",CAD,99.81,2/2/1998,5.750%,1000,,regular interest,,6/1/2029,6/1/2026,,2.0,6/1/1998,5/31/2029,No,2026-01-15,109.59
Long-term,https://markets.businessinsider.com/bonds/5_750-canada-government-of-bond-2029-ca135087wl43?miRedirects=1,"1,847359,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,847359,1330,184&from=20260105&to=20260119",CA135087WL43,CDA 2029            01.06,Canada,"Canada, Government of...","10,598,959,000",CAD,99.81,2/2/1998,5.750%,1000,,regular interest,,6/1/2029,6/1/2026,,2.0,6/1/1998,5/31/2029,No,2026-01-16,109.59
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202229-bond-2029-ca135087n670?miRedirects=1,"1,117855494,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117855494,1330,184&from=20260105&to=20260119",CA135087N670,CANADA 22/29,Canada,"Canada, Government of...","5,000,000,000",CAD,99.58,3/29/2022,2.250%,1000,,regular interest,,12/1/2029,6/1/2026,,2.0,6/1/2022,11/30/2029,No,2026-01-05,97.68
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202229-bond-2029-ca135087n670?miRedirects=1,"1,117855494,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117855494,1330,184&from=20260105&to=20260119",CA135087N670,CANADA 22/29,Canada,"Canada, Government of...","5,000,000,000",CAD,99.58,3/29/2022,2.250%,1000,,regular interest,,12/1/2029,6/1/2026,,2.0,6/1/2022,11/30/2029,No,2026-01-06,97.73
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202229-bond-2029-ca135087n670?miRedirects=1,"1,117855494,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117855494,1330,184&from=20260105&to=20260119",CA135087N670,CANADA 22/29,Canada,"Canada, Government of...","5,000,000,000",CAD,99.58,3/29/2022,2.250%,1000,,regular interest,,12/1/2029,6/1/2026,,2.0,6/1/2022,11/30/2029,No,2026-01-07,97.785
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202229-bond-2029-ca135087n670?miRedirects=1,"1,117855494,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117855494,1330,184&from=20260105&to=20260119",CA135087N670,CANADA 22/29,Canada,"Canada, Government of...","5,000,000,000",CAD,99.58,3/29/2022,2.250%,1000,,regular interest,,12/1/2029,6/1/2026,,2.0,6/1/2022,11/30/2029,No,2026-01-08,97.75
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202229-bond-2029-ca135087n670?miRedirects=1,"1,117855494,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117855494,1330,184&from=20260105&to=20260119",CA135087N670,CANADA 22/29,Canada,"Canada, Government of...","5,000,000,000",CAD,99.58,3/29/2022,2.250%,1000,,regular interest,,12/1/2029,6/1/2026,,2.0,6/1/2022,11/30/2029,No,2026-01-09,97.75
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202229-bond-2029-ca135087n670?miRedirects=1,"1,117855494,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117855494,1330,184&from=20260105&to=20260119",CA135087N670,CANADA 22/29,Canada,"Canada, Government of...","5,000,000,000",CAD,99.58,3/29/2022,2.250%,1000,,regular interest,,12/1/2029,6/1/2026,,2.0,6/1/2022,11/30/2029,No,2026-01-12,97.78
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202229-bond-2029-ca135087n670?miRedirects=1,"1,117855494,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117855494,1330,184&from=20260105&to=20260119",CA135087N670,CANADA 22/29,Canada,"Canada, Government of...","5,000,000,000",CAD,99.58,3/29/2022,2.250%,1000,,regular interest,,12/1/2029,6/1/2026,,2.0,6/1/2022,11/30/2029,No,2026-01-13,97.72
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202229-bond-2029-ca135087n670?miRedirects=1,"1,117855494,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117855494,1330,184&from=20260105&to=20260119",CA135087N670,CANADA 22/29,Canada,"Canada, Government of...","5,000,000,000",CAD,99.58,3/29/2022,2.250%,1000,,regular interest,,12/1/2029,6/1/2026,,2.0,6/1/2022,11/30/2029,No,2026-01-14,97.79
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202229-bond-2029-ca135087n670?miRedirects=1,"1,117855494,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117855494,1330,184&from=20260105&to=20260119",CA135087N670,CANADA 22/29,Canada,"Canada, Government of...","5,000,000,000",CAD,99.58,3/29/2022,2.250%,1000,,regular interest,,12/1/2029,6/1/2026,,2.0,6/1/2022,11/30/2029,No,2026-01-15,97.85
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202229-bond-2029-ca135087n670?miRedirects=1,"1,117855494,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,117855494,1330,184&from=20260105&to=20260119",CA135087N670,CANADA 22/29,Canada,"Canada, Government of...","5,000,000,000",CAD,99.58,3/29/2022,2.250%,1000,,regular interest,,12/1/2029,6/1/2026,,2.0,6/1/2022,11/30/2029,No,2026-01-16,97.86
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202434-bond-2034-ca135087r713?miRedirects=1,"1,133356706,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,133356706,1330,184&from=20260105&to=20260119",CA135087R713,CANADA 24/34,Canada,"Canada, Government of...","6,000,000,000",CAD,99.62,3/1/2024,3.500%,1000,,regular interest,,3/1/2034,3/1/2026,,2.0,9/1/2024,2/28/2034,No,2026-01-05,101.49
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202434-bond-2034-ca135087r713?miRedirects=1,"1,133356706,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,133356706,1330,184&from=20260105&to=20260119",CA135087R713,CANADA 24/34,Canada,"Canada, Government of...","6,000,000,000",CAD,99.62,3/1/2024,3.500%,1000,,regular interest,,3/1/2034,3/1/2026,,2.0,9/1/2024,2/28/2034,No,2026-01-06,101.47
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202434-bond-2034-ca135087r713?miRedirects=1,"1,133356706,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,133356706,1330,184&from=20260105&to=20260119",CA135087R713,CANADA 24/34,Canada,"Canada, Government of...","6,000,000,000",CAD,99.62,3/1/2024,3.500%,1000,,regular interest,,3/1/2034,3/1/2026,,2.0,9/1/2024,2/28/2034,No,2026-01-07,101.79
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202434-bond-2034-ca135087r713?miRedirects=1,"1,133356706,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,133356706,1330,184&from=20260105&to=20260119",CA135087R713,CANADA 24/34,Canada,"Canada, Government of...","6,000,000,000",CAD,99.62,3/1/2024,3.500%,1000,,regular interest,,3/1/2034,3/1/2026,,2.0,9/1/2024,2/28/2034,No,2026-01-08,101.66
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202434-bond-2034-ca135087r713?miRedirects=1,"1,133356706,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,133356706,1330,184&from=20260105&to=20260119",CA135087R713,CANADA 24/34,Canada,"Canada, Government of...","6,000,000,000",CAD,99.62,3/1/2024,3.500%,1000,,regular interest,,3/1/2034,3/1/2026,,2.0,9/1/2024,2/28/2034,No,2026-01-09,101.765
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202434-bond-2034-ca135087r713?miRedirects=1,"1,133356706,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,133356706,1330,184&from=20260105&to=20260119",CA135087R713,CANADA 24/34,Canada,"Canada, Government of...","6,000,000,000",CAD,99.62,3/1/2024,3.500%,1000,,regular interest,,3/1/2034,3/1/2026,,2.0,9/1/2024,2/28/2034,No,2026-01-12,101.72
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202434-bond-2034-ca135087r713?miRedirects=1,"1,133356706,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,133356706,1330,184&from=20260105&to=20260119",CA135087R713,CANADA 24/34,Canada,"Canada, Government of...","6,000,000,000",CAD,99.62,3/1/2024,3.500%,1000,,regular interest,,3/1/2034,3/1/2026,,2.0,9/1/2024,2/28/2034,No,2026-01-13,101.64
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202434-bond-2034-ca135087r713?miRedirects=1,"1,133356706,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,133356706,1330,184&from=20260105&to=20260119",CA135087R713,CANADA 24/34,Canada,"Canada, Government of...","6,000,000,000",CAD,99.62,3/1/2024,3.500%,1000,,regular interest,,3/1/2034,3/1/2026,,2.0,9/1/2024,2/28/2034,No,2026-01-14,101.89
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202434-bond-2034-ca135087r713?miRedirects=1,"1,133356706,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,133356706,1330,184&from=20260105&to=20260119",CA135087R713,CANADA 24/34,Canada,"Canada, Government of...","6,000,000,000",CAD,99.62,3/1/2024,3.500%,1000,,regular interest,,3/1/2034,3/1/2026,,2.0,9/1/2024,2/28/2034,No,2026-01-15,101.94
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202434-bond-2034-ca135087r713?miRedirects=1,"1,133356706,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,133356706,1330,184&from=20260105&to=20260119",CA135087R713,CANADA 24/34,Canada,"Canada, Government of...","6,000,000,000",CAD,99.62,3/1/2024,3.500%,1000,,regular interest,,3/1/2034,3/1/2026,,2.0,9/1/2024,2/28/2034,No,2026-01-16,101.985
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202430-bond-2030-ca135087s471?miRedirects=1,"1,138913105,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,138913105,1330,184&from=20260105&to=20260119",CA135087S471,CANADA 24/30,Canada,"Canada, Government of...","33,000,000,000",CAD,99.63,10/3/2024,2.750%,1000,,regular interest,,3/1/2030,3/1/2026,,2.0,3/1/2025,2/28/2030,No,2026-01-05,99.493
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202430-bond-2030-ca135087s471?miRedirects=1,"1,138913105,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,138913105,1330,184&from=20260105&to=20260119",CA135087S471,CANADA 24/30,Canada,"Canada, Government of...","33,000,000,000",CAD,99.63,10/3/2024,2.750%,1000,,regular interest,,3/1/2030,3/1/2026,,2.0,3/1/2025,2/28/2030,No,2026-01-06,99.423
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202430-bond-2030-ca135087s471?miRedirects=1,"1,138913105,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,138913105,1330,184&from=20260105&to=20260119",CA135087S471,CANADA 24/30,Canada,"Canada, Government of...","33,000,000,000",CAD,99.63,10/3/2024,2.750%,1000,,regular interest,,3/1/2030,3/1/2026,,2.0,3/1/2025,2/28/2030,No,2026-01-07,99.563
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202430-bond-2030-ca135087s471?miRedirects=1,"1,138913105,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,138913105,1330,184&from=20260105&to=20260119",CA135087S471,CANADA 24/30,Canada,"Canada, Government of...","33,000,000,000",CAD,99.63,10/3/2024,2.750%,1000,,regular interest,,3/1/2030,3/1/2026,,2.0,3/1/2025,2/28/2030,No,2026-01-08,99.498
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202430-bond-2030-ca135087s471?miRedirects=1,"1,138913105,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,138913105,1330,184&from=20260105&to=20260119",CA135087S471,CANADA 24/30,Canada,"Canada, Government of...","33,000,000,000",CAD,99.63,10/3/2024,2.750%,1000,,regular interest,,3/1/2030,3/1/2026,,2.0,3/1/2025,2/28/2030,No,2026-01-09,99.58
Long-term,https://markets.businessinsider.com/bonds/canadacd-bonds_202430-bond-2030-ca135087s471?miRedirects=1,"1,138913105,1330,184","https://markets.businessinsider.com/Ajax/Chart_GetChartData?instrumentType=Bond&tkData=1,138913105,1330,184&from=20260105&to=20260119",CA135087S471,CANADA 24/30,Canada,"Canada, Government of...","33,000,000,000",CAD,99.63,10/3/2024,2.750%,1000,,regular interest,,3/1/2030,3/1/2026,,2.0,3/1/2025,2/28/2030,No,2026-01-12,99.528
